web_scraper_order,web_scraper_start_url,category,name,price,image,url
"1784116652-22325","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Beko 8 Kg Front Load Washing Machine
WCV8614XB0STM","NPR69,590","https://www.cgdigital.com.np/api/images/products/YsDe8v_1687337426-WCV8614XB0STW.png","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-2939"
"1784116652-22326","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 10 Kg Fully Automatic Top Load Washing Machine
T2310VSAB","NPR60,990","https://www.cgdigital.com.np/api/images/products/BOnvNH_1741945560-T2310VSAB-01.jpg","https://cgdigital.com.np/product-10-kg-fully-automatic-top-load-washing-machine-2933"
"1784116652-22327","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 6.5 Kg Top Load Washing Machine
CGWT6504","NPR31,190","https://www.cgdigital.com.np/api/images/products/yAKYX9_1667469418-CGWT6504.png","https://cgdigital.com.np/product-6-5-kg-top-load-washing-machine-2476"
"1784116652-22328","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 10 Kg Front Load Washing Machine 
CGMWF1081","NPR75,990","https://www.cgdigital.com.np/api/images/products/fKX8Bn_1743764690-CGMWF1081-Update.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine--2475"
"1784116652-22329","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Front Load Washing Machine
MF200W80WB/T-NP","NPR64,990","https://www.cgdigital.com.np/api/images/products/19Py0Z_1676889389-MF200W80WBT-NP.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-2180"
"1784116652-22330","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 14Kg Fully Automatic Front Load Washing Machine
FX1414S2K.AEBQ","NPR1,91,390","https://www.cgdigital.com.np/api/images/products/oe9tyj_1778830653-FX1414S2K.AEBQ-01.jpg","https://cgdigital.com.np/product-14kg-fully-automatic-front-load-washing-machine-4647"
"1784116652-22331","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 10 Kg Front Load Washing Machine
MF100W100B/T-NP","NPR66,390","https://www.cgdigital.com.np/api/images/products/ZLx2DL_1778067089-MF100W100B T-NP.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4638"
"1784116652-22332","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 12 Kg Fully Automatic Front Load Washing Machine
C6812FLG","NPR91,390","https://www.cgdigital.com.np/api/images/products/nlIFEQ_1778567935-C6812FLG-01.jpg","https://cgdigital.com.np/product-12-kg-fully-automatic-front-load-washing-machine-4637"
"1784116652-22333","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Twin Tub Washing Machine
MT100W80","NPR23,790","https://www.cgdigital.com.np/api/images/products/KjMN1w_1774854706-MT100W80-01.jpg","https://cgdigital.com.np/product-8-kg-twin-tub-washing-machine-4607"
"1784116652-22334","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Semi Automatic Twin Tub Washing Machine
SWM7SA4","NPR19,090","","https://cgdigital.com.np/product-7-kg-semi-automatic-twin-tub-washing-machine-4598"
"1784116652-22335","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8.5 Kg Top Load Washing Machine
MA200W85G","NPR35,790","","https://cgdigital.com.np/product-8-5-kg-top-load-washing-machine-4591"
"1784116652-22336","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 10 Kg Front Load Washing Machine
SWM10FL3","NPR58,490","","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4542"
"1784116652-22337","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM RSGD","NPR75,890","","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4427"
"1784116652-22338","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM MTBK","NPR75,890","","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4411"
"1784116652-22339","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Full Automatic Top Load Washing Machine
T2108VBTB.ABMP","NPR46,990","","https://cgdigital.com.np/product-8-kg-full-automatic-top-load-washing-machine-4325"
"1784116652-22340","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN MTBK","NPR34,390","","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4320"
"1784116652-22341","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDAG AURD","NPR36,990","","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4313"
"1784116652-22342","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Twin Tub Washing Machine
SWM7102","NPR18,690","","https://cgdigital.com.np/product-7-kg-twin-tub-washing-machine-2002"
"1784116652-22343","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Semi Automatic Washing Machine
TT101R3S","NPR29,390","","https://cgdigital.com.np/product-9-kg-semi-automatic-washing-machine-1641"
"1784116652-22344","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Top Load Washing Machine
T2109VSAB","NPR54,690","","https://cgdigital.com.np/product-9-kg-top-load-washing-machine-1613"
"1784116652-22345","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg & 6 Kg Washer & Dryer
FV1408H4V","NPR1,17,590","","https://cgdigital.com.np/product-8-kg-&-6-kg-washer-&-dryer-1554"
"1784116652-22346","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Top Load Washing Machine
T2108VSAB","NPR49,490","","https://cgdigital.com.np/product-8-kg-top-load-washing-machine-1495"
"1784116652-22347","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 7 Kg Top Load Washing Machine
T2107VSAGP","NPR41,490","","https://cgdigital.com.np/product-7-kg-top-load-washing-machine-612"
"1784116652-22348","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Twin Tub Washing Machine
SWM7102","NPR18,690","","https://cgdigital.com.np/product-7-kg-twin-tub-washing-machine-2002"
"1784116652-22349","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Semi Automatic Washing Machine
TT101R3S","NPR29,390","","https://cgdigital.com.np/product-9-kg-semi-automatic-washing-machine-1641"
"1784116652-22350","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Top Load Washing Machine
T2109VSAB","NPR54,690","","https://cgdigital.com.np/product-9-kg-top-load-washing-machine-1613"
"1784116652-22351","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg & 6 Kg Washer & Dryer
FV1408H4V","NPR1,17,590","","https://cgdigital.com.np/product-8-kg-&-6-kg-washer-&-dryer-1554"
"1784116652-22352","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Top Load Washing Machine
T2108VSAB","NPR49,490","","https://cgdigital.com.np/product-8-kg-top-load-washing-machine-1495"
"1784116652-22353","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 7 Kg Top Load Washing Machine
T2107VSAGP","NPR41,490","","https://cgdigital.com.np/product-7-kg-top-load-washing-machine-612"
"1784116652-22354","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 14Kg Fully Automatic Front Load Washing Machine
FX1414S2K.AEBQ","NPR1,91,390","https://www.cgdigital.com.np/api/images/products/oe9tyj_1778830653-FX1414S2K.AEBQ-01.jpg","https://cgdigital.com.np/product-14kg-fully-automatic-front-load-washing-machine-4647"
"1784116652-22355","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 10 Kg Front Load Washing Machine
MF100W100B/T-NP","NPR66,390","https://www.cgdigital.com.np/api/images/products/ZLx2DL_1778067089-MF100W100B T-NP.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4638"
"1784116652-22356","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 12 Kg Fully Automatic Front Load Washing Machine
C6812FLG","NPR91,390","https://www.cgdigital.com.np/api/images/products/nlIFEQ_1778567935-C6812FLG-01.jpg","https://cgdigital.com.np/product-12-kg-fully-automatic-front-load-washing-machine-4637"
"1784116652-22357","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Twin Tub Washing Machine
MT100W80","NPR23,790","https://www.cgdigital.com.np/api/images/products/KjMN1w_1774854706-MT100W80-01.jpg","https://cgdigital.com.np/product-8-kg-twin-tub-washing-machine-4607"
"1784116652-22358","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Semi Automatic Twin Tub Washing Machine
SWM7SA4","NPR19,090","https://www.cgdigital.com.np/api/images/products/arpdiS_1782623451-SWM7SA4-01.jpg","https://cgdigital.com.np/product-7-kg-semi-automatic-twin-tub-washing-machine-4598"
"1784116652-22359","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8.5 Kg Top Load Washing Machine
MA200W85G","NPR35,790","https://www.cgdigital.com.np/api/images/products/tDnSdt_1774438504-MA200W85G.jpg","https://cgdigital.com.np/product-8-5-kg-top-load-washing-machine-4591"
"1784116652-22360","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 10 Kg Front Load Washing Machine
SWM10FL3","NPR58,490","https://www.cgdigital.com.np/api/images/products/oMGx29_1769150287-SWM10FL3.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4542"
"1784116652-22361","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM RSGD","NPR75,890","https://www.cgdigital.com.np/api/images/products/ZhnAQU_1767085366-WFEON RGL 9014 5.0 IDCRM RSGD - 02.jpg","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4427"
"1784116652-22362","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM MTBK","NPR75,890","https://www.cgdigital.com.np/api/images/products/lcZ3rw_1765346104-WFEON RGL 9014 5.0 IDCRM MTBK.0 IDCRM MTBK","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4411"
"1784116652-22363","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Full Automatic Top Load Washing Machine
T2108VBTB.ABMP","NPR46,990","https://www.cgdigital.com.np/api/images/products/Qif9pC_1762767670-T2108VBTB.ABMP-01","https://cgdigital.com.np/product-8-kg-full-automatic-top-load-washing-machine-4325"
"1784116652-22364","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN MTBK","NPR34,390","https://www.cgdigital.com.np/api/images/products/ITJCZt_1770283633-WTEON ADR+ 80 FDUN MTBK - 01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4320"
"1784116652-22365","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDAG AURD","NPR36,990","https://www.cgdigital.com.np/api/images/products/MdPURl_1774958199-WTEON ADR+ 80 FDAG AURD-01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4313"
"1784116652-22366","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 14Kg Fully Automatic Front Load Washing Machine
FX1414S2K.AEBQ","NPR1,91,390","https://www.cgdigital.com.np/api/images/products/oe9tyj_1778830653-FX1414S2K.AEBQ-01.jpg","https://cgdigital.com.np/product-14kg-fully-automatic-front-load-washing-machine-4647"
"1784116652-22367","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 10 Kg Front Load Washing Machine
MF100W100B/T-NP","NPR66,390","https://www.cgdigital.com.np/api/images/products/ZLx2DL_1778067089-MF100W100B T-NP.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4638"
"1784116652-22368","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 12 Kg Fully Automatic Front Load Washing Machine
C6812FLG","NPR91,390","https://www.cgdigital.com.np/api/images/products/nlIFEQ_1778567935-C6812FLG-01.jpg","https://cgdigital.com.np/product-12-kg-fully-automatic-front-load-washing-machine-4637"
"1784116652-22369","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Twin Tub Washing Machine
MT100W80","NPR23,790","https://www.cgdigital.com.np/api/images/products/KjMN1w_1774854706-MT100W80-01.jpg","https://cgdigital.com.np/product-8-kg-twin-tub-washing-machine-4607"
"1784116652-22370","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Semi Automatic Twin Tub Washing Machine
SWM7SA4","NPR19,090","https://www.cgdigital.com.np/api/images/products/arpdiS_1782623451-SWM7SA4-01.jpg","https://cgdigital.com.np/product-7-kg-semi-automatic-twin-tub-washing-machine-4598"
"1784116652-22371","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8.5 Kg Top Load Washing Machine
MA200W85G","NPR35,790","https://www.cgdigital.com.np/api/images/products/tDnSdt_1774438504-MA200W85G.jpg","https://cgdigital.com.np/product-8-5-kg-top-load-washing-machine-4591"
"1784116652-22372","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 10 Kg Front Load Washing Machine
SWM10FL3","NPR58,490","https://www.cgdigital.com.np/api/images/products/oMGx29_1769150287-SWM10FL3.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4542"
"1784116652-22373","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM RSGD","NPR75,890","https://www.cgdigital.com.np/api/images/products/ZhnAQU_1767085366-WFEON RGL 9014 5.0 IDCRM RSGD - 02.jpg","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4427"
"1784116652-22374","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM MTBK","NPR75,890","https://www.cgdigital.com.np/api/images/products/lcZ3rw_1765346104-WFEON RGL 9014 5.0 IDCRM MTBK.0 IDCRM MTBK","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4411"
"1784116652-22375","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Full Automatic Top Load Washing Machine
T2108VBTB.ABMP","NPR46,990","https://www.cgdigital.com.np/api/images/products/Qif9pC_1762767670-T2108VBTB.ABMP-01","https://cgdigital.com.np/product-8-kg-full-automatic-top-load-washing-machine-4325"
"1784116652-22376","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN MTBK","NPR34,390","https://www.cgdigital.com.np/api/images/products/ITJCZt_1770283633-WTEON ADR+ 80 FDUN MTBK - 01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4320"
"1784116652-22377","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDAG AURD","NPR36,990","https://www.cgdigital.com.np/api/images/products/MdPURl_1774958199-WTEON ADR+ 80 FDAG AURD-01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4313"
"1784116652-22378","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Front Load Washing Machine
FB1208S6M1.AMBP","NPR78,790","https://www.cgdigital.com.np/api/images/products/mLUEgD_1758619914-FB1208S6M1.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4283"
"1784116652-22379","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Front Load Washing Machine
WFEON RGL 8014 5.0 IDCRM MTBK","NPR74,390","https://www.cgdigital.com.np/api/images/products/ApTe1X_1758612743-WFEON RGL 8014 5.0 IDCRM MTBK","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4282"
"1784116652-22380","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN GPGR","NPR34,390","https://www.cgdigital.com.np/api/images/products/T409o1_1755169051-WTEON ADR+ 80 FDUN GPGR-01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4156"
"1784116652-22381","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Front Load Washing Machine
MF100W80B/T-NP","NPR55,690","https://www.cgdigital.com.np/api/images/products/LP90vU_1754994992-MF100W80BT-NP.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4154"
"1784116652-22382","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Front Load Washing Machine
FV1409S3M.AMBP","NPR87,190","https://www.cgdigital.com.np/api/images/products/e7YGvD_1748945646-FV1409S3M.AMBP.jpg","https://cgdigital.com.np/product-9-kg-front-load-washing-machine-4073"
"1784116652-22383","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 8 Kg Front Load Washing Machine
CGMWF8DD","NPR73,690","https://www.cgdigital.com.np/api/images/products/rHgkK6_1740136724-CGMWF8DD.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3874"
"1784116652-22384","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 9 Kg Front Load Washing Machine
CGWF9051D","NPR69,990","https://www.cgdigital.com.np/api/images/products/ESE9NZ_1739188565-CGWF9051D.jpg","https://cgdigital.com.np/product-9-kg-front-load-washing-machine-3795"
"1784116652-22385","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 8 Kg Front Load Washing Machine
SWM8FL3","NPR53,190","https://www.cgdigital.com.np/api/images/products/W04BAX_1736060232-SWM8FL3.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3718"
"1784116652-22386","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 8 Kg Front Load Washing Machine
CGWF8051D","NPR65,690","https://www.cgdigital.com.np/api/images/products/FKY7fP_1731407442-CGWF8051D.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3682"
"1784116652-22387","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 11 Kg Washer & 7 Kg Dryer
FV1411H2B.APBP","NPR1,56,390","https://www.cgdigital.com.np/api/images/products/zOvp4E_1727160133-FV1411H2B.APBP.jpg","https://cgdigital.com.np/product-11-kg-washer-&-7-kg-dryer-3640"
"1784116652-22388","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 10 Kg Front Load Washing Machine
P2210FLG","NPR74,390","https://www.cgdigital.com.np/api/images/products/XR8Tud_1725271278-P2210FLG.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-3610"
"1784116652-22389","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 8 Kg Front Load Washing Machine
P708FL","NPR54,590","https://www.cgdigital.com.np/api/images/products/et6HRn_1724913460-P708FL - I.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3602"
"1784116652-22390","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 14Kg Fully Automatic Front Load Washing Machine
FX1414S2K.AEBQ","NPR1,91,390","https://www.cgdigital.com.np/api/images/products/oe9tyj_1778830653-FX1414S2K.AEBQ-01.jpg","https://cgdigital.com.np/product-14kg-fully-automatic-front-load-washing-machine-4647"
"1784116652-22391","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 10 Kg Front Load Washing Machine
MF100W100B/T-NP","NPR66,390","https://www.cgdigital.com.np/api/images/products/ZLx2DL_1778067089-MF100W100B T-NP.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4638"
"1784116652-22392","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","TCL 12 Kg Fully Automatic Front Load Washing Machine
C6812FLG","NPR91,390","https://www.cgdigital.com.np/api/images/products/nlIFEQ_1778567935-C6812FLG-01.jpg","https://cgdigital.com.np/product-12-kg-fully-automatic-front-load-washing-machine-4637"
"1784116652-22393","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Twin Tub Washing Machine
MT100W80","NPR23,790","https://www.cgdigital.com.np/api/images/products/KjMN1w_1774854706-MT100W80-01.jpg","https://cgdigital.com.np/product-8-kg-twin-tub-washing-machine-4607"
"1784116652-22394","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 7 Kg Semi Automatic Twin Tub Washing Machine
SWM7SA4","NPR19,090","https://www.cgdigital.com.np/api/images/products/arpdiS_1782623451-SWM7SA4-01.jpg","https://cgdigital.com.np/product-7-kg-semi-automatic-twin-tub-washing-machine-4598"
"1784116652-22395","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8.5 Kg Top Load Washing Machine
MA200W85G","NPR35,790","https://www.cgdigital.com.np/api/images/products/tDnSdt_1774438504-MA200W85G.jpg","https://cgdigital.com.np/product-8-5-kg-top-load-washing-machine-4591"
"1784116652-22396","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 10 Kg Front Load Washing Machine
SWM10FL3","NPR58,490","https://www.cgdigital.com.np/api/images/products/oMGx29_1769150287-SWM10FL3.jpg","https://cgdigital.com.np/product-10-kg-front-load-washing-machine-4542"
"1784116652-22397","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM RSGD","NPR75,890","https://www.cgdigital.com.np/api/images/products/ZhnAQU_1767085366-WFEON RGL 9014 5.0 IDCRM RSGD - 02.jpg","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4427"
"1784116652-22398","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 9 Kg Fully Automatic Front Load Washing Machine
WFEON RGL 9014 5.0 IDCRM MTBK","NPR75,890","https://www.cgdigital.com.np/api/images/products/lcZ3rw_1765346104-WFEON RGL 9014 5.0 IDCRM MTBK.0 IDCRM MTBK","https://cgdigital.com.np/product-9-kg-fully-automatic-front-load-washing-machine-4411"
"1784116652-22399","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Full Automatic Top Load Washing Machine
T2108VBTB.ABMP","NPR46,990","https://www.cgdigital.com.np/api/images/products/Qif9pC_1762767670-T2108VBTB.ABMP-01","https://cgdigital.com.np/product-8-kg-full-automatic-top-load-washing-machine-4325"
"1784116652-22400","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN MTBK","NPR34,390","https://www.cgdigital.com.np/api/images/products/ITJCZt_1770283633-WTEON ADR+ 80 FDUN MTBK - 01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4320"
"1784116652-22401","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDAG AURD","NPR36,990","https://www.cgdigital.com.np/api/images/products/MdPURl_1774958199-WTEON ADR+ 80 FDAG AURD-01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4313"
"1784116652-22402","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 8 Kg Front Load Washing Machine
FB1208S6M1.AMBP","NPR78,790","https://www.cgdigital.com.np/api/images/products/mLUEgD_1758619914-FB1208S6M1.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4283"
"1784116652-22403","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Front Load Washing Machine
WFEON RGL 8014 5.0 IDCRM MTBK","NPR74,390","https://www.cgdigital.com.np/api/images/products/ApTe1X_1758612743-WFEON RGL 8014 5.0 IDCRM MTBK","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4282"
"1784116652-22404","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Godrej 8 Kg Fully Automatic Top Load Washing Machine
WTEON ADR+ 80 FDUN GPGR","NPR34,390","https://www.cgdigital.com.np/api/images/products/T409o1_1755169051-WTEON ADR+ 80 FDUN GPGR-01.jpg","https://cgdigital.com.np/product-8-kg-fully-automatic-top-load-washing-machine-4156"
"1784116652-22405","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Midea 8 Kg Front Load Washing Machine
MF100W80B/T-NP","NPR55,690","https://www.cgdigital.com.np/api/images/products/LP90vU_1754994992-MF100W80BT-NP.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-4154"
"1784116652-22406","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","LG 9 Kg Front Load Washing Machine
FV1409S3M.AMBP","NPR87,190","https://www.cgdigital.com.np/api/images/products/e7YGvD_1748945646-FV1409S3M.AMBP.jpg","https://cgdigital.com.np/product-9-kg-front-load-washing-machine-4073"
"1784116652-22407","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 8 Kg Front Load Washing Machine
CGMWF8DD","NPR73,690","https://www.cgdigital.com.np/api/images/products/rHgkK6_1740136724-CGMWF8DD.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3874"
"1784116652-22408","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","CG 9 Kg Front Load Washing Machine
CGWF9051D","NPR69,990","https://www.cgdigital.com.np/api/images/products/ESE9NZ_1739188565-CGWF9051D.jpg","https://cgdigital.com.np/product-9-kg-front-load-washing-machine-3795"
"1784116652-22409","https://cgdigital.com.np/","https://cgdigital.com.np/sub-washing-machine-9","Sensei 8 Kg Front Load Washing Machine
SWM8FL3","NPR53,190","https://www.cgdigital.com.np/api/images/products/W04BAX_1736060232-SWM8FL3.jpg","https://cgdigital.com.np/product-8-kg-front-load-washing-machine-3718"
